Sébastien Corchia,D/WB/M R,28
Sergi Darder,DM,25
Víctor Sánchez,D/WB R* DM,31
Wu Lei,AM RLC* F C,27
Allan Nyom,D/WB R,31
Amath N'Diaye,AM RL* ST,22
Ángel,ST,32
Antunes,D/WB/M L,32
Chema,D C,27
Damián Suárez,D/WB R,31
David Soria,GK,26
David Timor,AM C,29
Deyverson,ST,28
Djene Dakonam,D RC* DM,27
Erick Cabaco,D C,24
Fayçal Fajr,AM C,30
Filip Manojlovic,GK,23
Francisco Portillo,AM LC,29
Jaime Mata,ST,30
Jason,D/WB R* AM RL,24
Jorge Molina,ST,37
Kenedy,WB L* AM RL,23
Leandro Chichizola,GK,29
Marc Cucurella,D/WB/AM L,20
Markel Bergara,DM,33
Mathías Olivera,D/WB L,21
Mauro Arambarri,DM* M RC,23
Nemanja Maksimovic,DM* M RC,24
Peter Etebo,AM RLC,23
Xabi Etxeita,D C,31
Aarón Escandell,GK,23
Álex Martínez,D/WB/M L,28
Álvaro Vadillo,AM RL,24
Ángel Montoro,DM,31
Antoñín,AM R* ST,19
Antonio Puertas,AM RLC,27
Carlos Fernández,AM/F C,23
Carlos Neva,D/WB/AM L,23
Darwin Machís,AM RL* ST,26
Dimitri Foulquier,D/WB RL,26
Domingos Duarte,D C,24
Fede Vico,AM RLC,24
Germán,D C* DM,32
Gil Dias,AM RLC,22
Ismail Köybasi,D/WB L,29
Jesús Vallejo,D C,22
José Antonio Martínez,D C,26
Maxime Gonalons,DM,30
Neyder Lozano,D C,25
Quini,D/WB/M R,29
Ramon Azeez,DM* AM C,26
Roberto Soldado,ST,34
Rui Silva,GK,25
Víctor Díaz,D RLC,31
Yan Eteki,DM,21
Yangel Herrera,DM,21
Aitor Ruibal,AM R* ST,23
Alexander Szymanowski,AM RL,30
Bryan Gil,AM RLC,18
Cássio,DM,20
Chidozie Awaziem,D C* DM,22
Dimitris Siovas,D C* DM,30
Guido Carrillo,ST,28
Ibrahim Amadou,DM,26
Iván Cuéllar,GK,35
Jacopo Moretti,D C* DM,18
Javier Eraso,DM* AM C,29
Jonathan Silva,D/WB L,25
Juan Soriano,GK,21
Kenneth Omeruo,D RC,25
Kévin Rodrigues,D/WB L,25
Marc Navarro,D/WB/AM R,23
Miguel Ángel Guerrero,ST,28
Óscar,AM C,21
Recio,DM,28
Roberto Rosales,D/WB R,30
Rodrigo Tarín,D C,22
Roger Assalé,AM L* ST,25
Roque Mesa,DM* M RC,30
Rubén Pérez,DM,30
Unai Bustinza,D RC,27
Aitor Fernández,GK,28
Borja Mayoral,ST,22
Bruno,D C,29
Carlos Clerc,D/WB L,27
Coke,D/WB/M R,32
Enis Bardhi,AM LC,23
Gonzalo Melero,DM* AM C,25
Hernâni,AM RL,27
Iván,D/WB R,25
Jorge Miramón,D/WB/AM R,30
José Campaña,DM* AM C,26
José Morales,AM RL* ST,31
Koke Vegas,GK,23
Nemanja Radoja,DM,26
Nikola Vukcevic,DM,27
Oscar Duarte,D C,30
Róber,D C* DM,24
Roger Martí,ST,28
Rubén Rochina,AM RC,28
Rúben Vezo,D C,25
Sergio León,ST,30
Sergio Postigo,D RC,30
Thiago Ceijas,M C,18
Toño,D/WB L,29
Abdón Prats,AM/F C,26
Aleix Febas,DM* AM C,23
Alejandro Pozo,D/WB R* AM RL,20
Aleksandar Sedlar,D RC,27
Aleksandar Trajkovski,AM RLC* F C,26
Ante Budimir,ST,27
