Nana Antwi,D/WB/M R,18
Nassim Innocenti,D C,17
Nauris Petkevicius,ST,19
Nicolás Gaitán,AM RLC,31
Noah Fatar,AM L,17
Reinildo,D/WB/AM L,25
Renato Sanches,DM* AM C,21
Ruben Droehnle,D C,20
Saad Agouzoul,D C,21
Simon Ramet,AM RL,16
Steven Nador,D C,16
Thomas Roethynck,D R,16
Tiago Djaló,D C,19
Timothy Weah,AM RLC* F C,19
Ugo Raghouber,D L,15
Victor Osimhen,ST,20
Virgiliu Postolachi,ST,19
Warren Beaucarny,AM RL,17
Xeka,DM,24
Yakine Said,ST,15
Yassine Ben Hamed,D L,16
Yusuf Yazici,AM RC,22
Zakha Bangoura,D C,18
Zeki Çelik,D/WB RL,22
Abdoulaye Ouattara,DM,18
Amine Gouiri,AM L* ST,19
Andy Minolien,D RC,17
Anthony Lopes,GK,28
Anthony Racioppi,GK,20
Arthur Pontet,D C,18
Bartosz Talar,M C,16
Bertrand Traoré,AM RL* ST,23
Boubacar Fofana,AM RLC,20
Bradley Barcola,AM L* ST,16
Bruno Guimarães,DM,21
Camilo,DM,20
Castello Lukeba,D C,16
Ciprian Tatarusanu,GK,33
Djibraïl Dib,AM RC* F C,16
El Hadj Coly,AM R* ST,17
Elamine Moussa,D/WB L* DM,17
Eli Wissa,ST,16
Emmanuel Danso,DM,18
Esteban Lepaul,ST,19
Flavien Truchot,AM RL,15
Florent Da Silva,AM C,16
Gaël Nsombi,AM RL* ST,16
Héritier Deyonge,D/WB L,17
Hermann Tebily,AM L* ST,17
Hichem Zoghlami,DM* AM C,17
Houssem Aouar,AM LC,21
Idriss Bounaas,DM,16
Issiar Dramé,D C* DM,20
Jairzhino Fumont,DM,19
Jason Denayer,D C,24
Jean Lucas,DM,21
Jeff Reine-Adélaïde,AM RLC,21
Joachim Andersen,D C,23
Joss Nkongue,AM L* ST,17
Karl Toko Ekambi,AM L* ST,26
Kayne Bonnevie,GK,18
Kenny Tete,D RC,23
Kévin Dellinger,AM C,19
Kévin Ousmane,GK,17
Léo Dubois,D/WB R,24
Lilian Perrier,DM,19
Lucas Margueron,GK,18
Lucas Tousart,DM,22
Madyan Sounni,AM R,16
Malcolm Barcola,GK,20
Malo Gusto,D/WB R* DM,16
Mapou Yanga-Mbiwa,D C,30
Marçal,D LC,30
Marcelo,D C,32
Marley Felix,D C,16
Martin Terrier,AM RLC* F C,21
Mathis Louiserre,D LC,18
Mathys Lefebvre,D C* DM,17
Mattéo Commaret,D RC,17
Maxence Caqueret,DM* AM C,19
Maxwel Cornet,AM RL* ST,22
Melih Altikulac,D/WB L,17
Melvin Bard,D LC* M L,18
Memphis Depay,AM LC* F C,25
Méroine El Hammiri,AM RL* ST,18
Modeste Duku,AM RLC,18
Moussa Dembélé,ST,22
Nassim Benaissa,DM,17
Nicolas Fontaine,AM RL* ST,19
Noam Bonnet,DM,17
Oumar Solet,D C* DM,19
