Raphael Wolf,GK,31
Robin Bormuth,D C,23
Rouwen Hennings,ST,31
Steven Skrzybski,AM RC* F C,26
Thomas Pledl,AM RLC,25
Valon Berisha,AM LC,26
Zack Steffen,GK,24
Abdulkerim Çakar,ST,18
Ali Loune,D/WB L* DM* M LC,17
Almamy Touré,D RC,23
Amar Dzevlan,GK,16
André Silva,ST,23
Bas Dost,ST,30
Daichi Kamada,AM/F C,22
Danny da Costa,D/WB R,25
David Abraham,D C,32
David Siebert,D/WB/AM R,18
Djibril Sow,DM,22
Dominik Kohr,DM,25
Elias Bördner,GK,17
Erik Durm,D/WB RL,27
Evan N'Dicka,D C,19
Felix Wiedwald,GK,29
Filip Kostic,WB L* AM RL,26
Frederik Rønnow,GK,26
Fynn Otto,D C* DM,17
Gelson Fernandes,DM,32
Giulio Girelli,GK,17
Gonçalo Paciência,ST,24
Hüseyin Bakirsu,DM,17
Jabez Makanda,AM/F C,17
Jacob Engel,D L,18
Jan Zimmermann,GK,34
Jip Molenaar,ST,18
Jonathan de Guzmán,DM,31
Jong-Min Seo,AM RLC,17
Kevin Trapp,GK,28
Lucas Torró,DM,24
Lukas Fahrnberger,AM C,18
Makoto Hasebe,D C* DM,35
Marco Russ,D C,33
Marijan Cavar,DM* AM C,21
Mario Miltner,GK,28
Martin Hinteregger,D LC,26
Martin Pecar,AM RL,16
Mason Judge,D RC,17
Max Hinke,GK,18
Mijat Gacinovic,AM LC,24
Nils Stendera,DM,18
Patrick Finger,D/WB L* DM* AM C,18
Sahverdi Çetin,DM,18
Sebastian Rode,DM,28
Stefan Ilsanker,D C* DM,30
Tim Littmann,AM R,17
Timothy Chandler,D/WB RL,29
Alexander Schwolow,GK,27
Amir Abrashi,DM,29
Brandon Borrello,AM R,23
Christian Günter,D/WB/AM L,27
Dominique Heintz,D C,25
Florian Kath,AM RL,24
Gian-Luca Itter,D/WB L,20
Janik Haberer,AM RC* F C,25
Jonathan Schmid,D R* AM RL,29
Kwon Chang-Hoon,AM RC,25
Lino Tempelmann,D R* DM,20
Luca Waldschmidt,AM R* ST,23
Lucas Höler,ST,24
Lukas Kübler,D/WB R,26
Manuel Gulde,D C,28
Mark Flekken,GK,26
Mike Frantz,AM RLC,32
Nico Schlotterbeck,D LC,19
Nicolas Höfler,DM,29
Nils Petersen,ST,30
Philipp Lienhart,D C,22
Robin Koch,D C* DM,22
Roland Sallai,AM RLC,22
Vincenzo Grifo,AM RLC,26
Yoric Ravet,AM RL,29
Alexander Esswein,AM RL,29
Arne Maier,DM* AM C,20
Dedryck Boyata,D C,28
Dodi Lukebakio,AM RL* ST,21
Florian Baak,D RC,20
Javairo Dilrosun,AM RL,21
Jessic Ngankam,AM RLC* F C,18
Jordan Torunarigha,D LC,21
Karim Rekik,D LC,24
Krzysztof Piatek,ST,24
Lazar Samardzic,AM LC,17
Lukas Klünter,D/WB R,23
Marius Wolf,WB R* AM RL,24
Marko Grujic,DM,23
Marvin Plattenhardt,D/WB L,27
Matheus Cunha,AM R* ST,20
Mathew Leckie,AM RL,28
Maximilian Mittelstädt,D/WB/M L,22
Muhammed Kiprit,ST,19
Niklas Stark,D C* DM,24
