Agustín Marchesín,GK,31
Alex Telles,D/WB/M L,26
Bernardo Folha,AM C,17
Chancel Mbemba,D RLC,24
Danilo Pereira,DM,27
Danilo Veiga,D C* DM,16
David Vieira,DM,16
David Vinhas,D C,16
Diogo Abreu,AM C,16
Diogo Costa,GK,19
Diogo Leite,D C,20
Diogo Lopes,GK,17
Diogo Ribeiro,D R,16
Duarte Moreira,ST,17
Ebuka,M C,18
Emmanuel Maviram,D L,18
Emmanuel Sani,D/WB L,18
Fábio Silva,ST,16
Fernando Almeida,D R* M C,16
Formose Mendy,D RC,18
Francisco Conceição,AM RL,16
Francisco Ribeiro,M C,16
Gonçalo Machado,GK,16
Iker Casillas,GK,38
Iván Marcano,D LC,32
Jesús Corona,D/WB R* AM RL,26
João Barros,D L,16
João Magalhães,AM RL,16
João Pinto,AM R* ST,16
João Sérgio,D R,16
Johan Gómez,ST,17
Kristian Dobrev,AM RL* ST,18
Leandro Dias,D/WB L,16
Levi Faustino,D C,17
Lucas Gomes,ST,16
Luis Díaz,AM LC,22
Luís Estefano,GK,16
Mamadou Loum,DM,22
Manuel Mané,DM,17
Mateus Uribe,WB R* DM,28
Mauro Ribeiro,AM RL,16
Moussa Marega,AM R* ST,28
Nélsio Correia,AM RL,16
Nuno Ferrás,ST,17
Otávio,AM RLC,24
Pedro Alves,D C,17
Pedro Vieira,ST,17
Pepe,D C,36
Porfírio Gomes,M C,16
Rafael Dias,D C,15
Rafael Pereira,M C,18
Ricardo Rei,AM RC,16
Rodrigo Auzmendi,ST,18
Romário Baró,M C,19
Rúben Amaral,D/WB L,17
Rúben Cardoso,D C,16
Rúben Ferreira,AM RL,16
Seco Sani,AM L,18
Sérgio Oliveira,DM,27
Shoya Nakajima,AM RLC,24
Soares,ST,28
Tiago Antunes,D C* DM,16
Tiago Carvalho,D C* DM,16
Tiago Estêvão,GK,17
Tiago Gonçalves,GK,16
Tiago Matos,D C,18
Tomás Costa,D/WB/AM L,16
Tomás Rosete,D C* DM,17
Vasco Sousa,AM C,16
Vincent Aboubakar,ST,27
Wilson Manafá,D/WB RL* AM R,24
Zé Luís,ST,28
Ahmed Isaiah,AM RLC,23
Alex Pinto,D R,20
Arthur Henrique,D/WB L,25
Bozhidar Kraev,AM RLC* F C,22
Brian Araújo,GK,19
Bruno,GK,25
Carlos Gomes,D/WB R,18
Claude Gonçalves,DM,25
Dênis,GK,32
Edwin Banguera,D L,22
Fábio Costa,AM R* ST,17
Fernando Fonseca,D/WB R,22
Filipe Sissé,AM RLC,18
Henrique Gomes,D/WB L,23
Hugo Vieira,AM R* ST,30
João Abreu,GK,18
João Afonso,DM,24
João Costa,AM C,18
Lourency,AM RL,22
Nogueira,D C,24
Rodrigão,D C,23
Rúben Fernandes,D LC,33
Rúben Ribeiro,AM RLC,31
Samuel Lino,AM RL,19
Sandro Lima,AM L* ST,28
Sergio Englaro,GK,17
Soares,DM,30
Tiago Soares,D C,16
Ussumane Mendonça,AM RL,17
Vitor Carvalho,DM,22
Wellington,GK,24
Yves Baraye,AM LC,27
Zakaria Naïdji,ST,24
Abdu Conté,D LC,21
Alex Soares,M RC,28
André Costa,GK,17
Anthony D'Alberto,D/WB RL,24
Bilel Aouacheria,AM RL,25
David Texeira,ST,28
Djavan,D/WB L,31
Eduardo Ferreira,ST,17
Fábio Abreu,AM L* ST,26
Fábio Pacheco,DM,31
Filipe Soares,AM C,20
Gabrielzinho,AM RL,23
Gonçalo Ferreira,D C,17
Iago,D C,27
Ibrahima Camará,DM,20
João Aurélio,D/WB R* AM RC,30
Lazar Rosic,D C,26
Leandro Marques,DM,18
Luís Machado,AM RL,26
Luiz Henrique,AM C,22
Luther Singh,AM RLC* F C,21
Marcelo Ferreira,AM L,18
Mateus Pasinato,GK,25
Nenê,ST,35
Nuno Macedo,GK,20
Nuno Santos,AM RLC,20
Patricio Rodríguez,AM RL,29
Pedro Nuno,AM RLC* F C,24
Pedro Trigueira,GK,31
Rafik Halliche,D C,32
Rui Miguel,AM C,18
Sori Mané,D C* DM,23
Steven Vitória,D C,32
Adriano Castanheira,AM RL,26
Andre Micael,D C,30
Bruno Santos,D/WB R,26
Bruno Teles,D/WB L,33
Denílson,AM L* ST,23
Douglas Tanque,ST,25
Guilherme Couto,D C,16
Hélder Ferreira,AM RL,22
Jeimes,GK,18
João Amaral,AM RLC* F C,27
João Nóbrega,DM,17
Jorge Silva,D/WB R,23
José Oliveira,GK,17
Luís Ferreira,D C,18
Luiz Carlos,M C,33
Maracás,D C,25
Marcelo,D C,29
Marco,GK,24
Marco Baixinho,D C,29
Matchoi Djaló,M C,16
Mohamed Diaby,DM,22
Murilo,AM RL,23
Oleg Reabciuk,D/AM L,21
Pedrinho,AM C,26
Ricardo Ribeiro,GK,29
Simão Bertelli,GK,25
Stephen Eustáquio,DM,22
Tiago Rodrigues,AM C,18
Uilton,AM RL,26
Vasco Rocha,AM C,30
Welthon,AM R* ST,27
Anderson Oliveira,AM LC,20
Aylton Boa Morte,AM RL,25
Beto,AM R* ST,21
Bruno Costa,AM RLC,22
Bruno Reis,DM* AM C,19
Bruno Tabata,AM RLC,22
Carlos Bagé,M C,17
Casagrande,D C,20
Chico,ST,20
Chidera Ezeh,AM RC* F C,21
Dener,AM C,27
Diogo Rodrigues,D/WB/AM R,19
Emmanuel Hackman,D/WB RL,24
Evans Mensah,AM RL,21
Éverson,D C* DM,21
Fali Candé,D/WB L* AM RL,21
Felipe Dini,AM C,19
Felipe Vieira,D/WB L,20
Fernando Medeiros,D C* DM* AM C,23
Gabriel do Carmo,ST,18
Gustavo,D C,21
Gustavo Costa,AM C,24
Henrique Gelain,D/WB L,24
Hiroki Sugajima,ST,24
Iago Oliveira,DM,19
Jackson Martínez,ST,32
Jadson,D C,27
Jonatas Carioca,AM RLC,20
Jorge Vilela,D C* DM,23
Júnior Tavares,D/WB L,22
Kôki Anzai,D/WB RL,24
Lucas Fernandes,AM RLC,21
Lucas Possignolo,D C,25
Luquinha,AM C,18
Marlos Moreno,AM RLC* F C,22
Matheus Guedes,D C,19
Mohanad Ali,ST,19
Nedeljko Stojisic,GK,21
Paulo Estrela,DM,20
Pedro Sá,DM,25
Ricardo Ferreira,GK,29
Ricardo Vaz Tê,AM RL* ST,32
Rodrigo Cordeiro,M C,18
Rodrigo Freitas,D C,21
Rômulo,DM,23
Rui Santos,AM/F C,17
Ryonosuke Ohori,AM RLC,18
Samuel Portugal,GK,25
Sérgio Neto,AM RL* ST,19
Sérgio Santos,AM RL,20
Shiryu Fujiwara,AM C,18
Shûichi Gonda,GK,30
Takuma Nishimura,ST,22
Thiago Moraes,AM RLC,21
Vasco Teixeira,D C,20
Vinícius Bala,AM RL* ST,21
Willyan Rocha,D C,24
Aderllan Santos,D C,30
Ali Al Musrati,DM,23
Baggio,D C,20
Bruninho,AM RL,21
Bruno Moreira,ST,31
Carlos Alves,GK,21
Carlos Mané,AM RLC,25
Chico,ST,19
Costinha,D/WB R,19
Daniel,DM,21
Diego Lopes,AM RLC,25
Diogo Bianchi,D C,22
Diogo Figueiras,D/WB RL* M R,28
Diogo Figueiredo,GK,18
Diogo Teixeira,DM* AM RC,20
Eliseu Nadjack,D/WB R,25
Fábio Ronaldo,AM RL,18
Filipe Almeida,D C,21
Filipe Augusto,DM,25
Gabi,D/WB RL,19
Gélson Dala,AM LC* F C,22
Gonçalo Torres,M C,19
Guilherme Eller,DM,20
Hugo Pinho,M C,19
Jaiminho,AM RL,21
João Gonçalo,GK,19
João Pedro,D RL,20
Junio Rocha,D/WB R,22
Leandro Alves,AM RLC,20
Lucas Piazón,AM RLC,25
Luís Carlos,D C,18
Luís Pedro,DM,17
Manuel Namora,ST,21
Matheus Reis,D/WB L,24
Mehdi Taremi,AM L* ST,26
Messias,D C,24
Nélson Monte,D RC,23
Nikola Jambor,DM* AM C,23
Nuno Barbosa,AM L* ST,18
Nuno Namora,D L,21
Nuno Santos,AM RL,24
Nuno Silva,M C,20
Paulo Vitor,GK,30
Pawel Kieszek,GK,35
Pedro Amaral,D/WB L,21
Pedro Graça,M C,20
Ricardo Schutte,AM RC* F C,21
Rodrigo Guedes,DM,18
Rúben Gonçalves,AM C,20
Tarantini,DM,35
Toni Borevkovic,D RC,22
Vító,DM* AM C,21
Vitor Luiz,GK,23
Xavi,GK,18
Anderson Carvalho,DM* AM LC,29
André Ferreira,GK,23
Carlos Jr.,AM RL,23
César,D C,26
Costinha,AM RLC,26
Crysan,AM LC* F C,22
Diogo Salomao,AM RL,30
Fábio Cardoso,D C,25
Francisco Ramos,M C,24
Guilherme Schettine,ST,23
João Afonso,D C,29
João Lucas,D/WB L,23
Lincoln,AM LC,20
Mamadu Candé,D/WB L,28
Marco,GK,32
Néné,D L* M C,24
Osama Rashid,DM* AM C,27
Pierre Sagna,D/WB R,28
Rafael Ramos,D/WB RL,24
Rodolfo Cardoso,GK,21
Thiago Santana,ST,26
Ukra,AM RL,31
Zaidu Sanusi,D L,22
Zé Manuel,AM RL* ST,28
Adel Taarabt,AM C,30
Adrian Bajrami,D C,17
Aleksandar Isailovic,ST,17
Álex Grimaldo,D/WB/M L,23
Alexandre Penetra,D C,17
André Almeida,D RL* DM,28
Andreas Samaris,DM,30
Andrija Zivkovic,AM RLC,22
Bernardo Silva,DM,18
Carlos dos Santos,GK,18
Carlos Vinicius,ST,24
Chiquinho,AM C,23
Dário Miranda,D/WB RL,16
David Barrero,AM/F C,19
Diego Batista,M C,19
Diogo Almeida,AM R* ST,18
Diogo Capitão,D C* DM,19
Diogo Nascimento,AM C,16
