Arthur Caike,AM RL* ST,27
Arthur Rezende,AM RC,25
Caio César,D/WB R,19
Caio Mello,AM C,19
Caique,ST,18
Carlos Daniel,D/WB R,16
Cassiano,GK,20
Cássio,GK,17
Clayson,AM LC* F C,24
Clayton,DM,20
Cristiano,AM RLC* F C,20
Daniel,AM C,23
Daniel,ST,18
Daniel Júnior,ST,16
Diego Talisca,D C,18
Dimitri,AM RLC,19
Douglas Borel,D/WB/AM R,17
Douglas Friedrich,GK,30
Edílson,AM R* ST,19
Edson,DM,21
Eduardo,AM RLC,17
Élber,AM RL,27
Elly Felipe,AM RL* ST,18
Elton,DM,29
Enck,D C,19
Ernando,D LC,31
Fábio Alemão,D C,22
Fernandão,ST,32
Fernando Castro,GK,22
Fessin,AM RLC,20
Flávio,DM* M RC,23
Gabriel Esteves,AM RL,24
Gabriel Matos,D C* DM,16
Giancarlo,AM L* ST,19
Gilberto,AM L* ST,30
Giovanni,D/WB/M L,30
Gregore,DM,25
Guilherme,AM C,16
Guilherme,ST,18
Gustavo,AM RL,22
Hélio Júnior,D/WB L* M C,19
Hiago,D C* DM,17
Ignacio,D C,22
Jádson,DM,25
Jaques,D C,21
Jeferson Douglas,AM RLC,18
João Pedro,D/WB R* AM RC,22
João Pedro Ribeiro,D/WB R,19
João Pedro Sacramento,AM L* ST,16
Josué,DM,19
Júlio Gabriel,AM C,16
Júlio Vinícius,DM,17
Juninho,D C,24
Juninho Capixaba,D/WB L,21
Kaio,AM RL* ST,17
Kattawy,AM RL,28
Kayk,D C,16
Léo Steffen,GK,19
Lepu,D/WB R* DM,22
Liedson,AM RL,16
Lucas Fonseca,D C,33
Lucas Rodrigues,D/WB R,19
Lucas Sales,D C,19
Luciano Buiú,DM,20
Lucimário,D C,17
Luíz Felipe,AM RLC,19
Marcelo Ryan,ST,17
Marco Antonio,AM RLC,21
Mateus Claus,GK,24
Matheus Bahia,D/WB L,19
Matheus Índio,DM,18
Matheus Teixeira,GK,20
Mayk,D/WB L,19
Nino Paraíba,D/WB R,33
Paulinho,DM,22
Paulo Henrique,ST,19
Pedro Carneiro,GK,18
Rafael,GK,17
Railan,AM C,19
Ramon,DM,22
Régis,AM RL,21
Régis,AM RLC,26
Rodrigo,DM,18
Rodriguinho,AM C,31
Ronaldo,GK,16
Ronaldo,D/WB R* DM,22
Rossi,AM RL* ST,26
Ruan,D C,19
Saldanha,ST,19
Thiago Andrade,D/WB/AM R,18
Ueslei,ST,19
Vinícius Barcellos,D C,17
Vinícius Garcia,AM C,22
Wanderson,D C,28
Yuri,D R* DM,25
Zeca,D RL,25
Alex Santana,DM,24
Alexander Lecaros,AM RL,19
Andrew,GK,18
Bochecha,DM,22
Bruno Nazário,AM C,24
Caio Alexandre,DM,20
Cícero,DM* AM LC,34
Danilo Barcelos,D/WB/M L,27
David Sousa,D C,17
Diego,GK,20
Diego Cavalieri,GK,36
Elivelton,D/WB R,19
Ênio,AM/F C,18
Federico Barrandeguy,D R,23
Fernandes,DM* AM C,24
Fernando Costanza,D/WB R,20
Gabriel,AM/F C,17
Gabriel Cortez,AM C,23
Gabriel Novaes,ST,20
Gatito Fernández,GK,31
Guilherme Santos,D/WB L,31
Helerson,D C,21
Henrique Luro,D C,18
Igor Cássio,ST,21
Joel Carli,D C,32
Kanu,D C,22
